product_name,product_id,item_id,offer_lifecycle_status,product_lifecycle_status,source,status,request_id,product_short_description,product_long_description,abstract_product_id,product_class_type,product_type,primary_shelf,all_shelves,reporting_hierarchy,ironbank_category,source_id,bundle_type,bundle_group_id,gtin,upc,item_class_id,product_version,created_at,updated_at,request_batch_id
"HP H2500 Headset - Headset - full size - wired - black - for HP 15; ENVY dv7; ENVY x360; Pavilion 15, 24, 510, 550, 59X; Pavilion x360; Spectre x360",5ZCI1TF69FT3,687649507,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-85814c6a-4a4c-41a5-bcc7-782ef03d669e/S10187002/21/102417,HP H2500 Headset - headset,"<body><p><b>Key Features and Benefits:</b></p><ul><li><b>Covers all your PC audio needs</b><br />Internet calls and web chats. Listening to music and watching movies or videos. HP designed this foldable headset with your demanding lifestyle in mind.</li><li><b>Feels like you&apos;re wearing a cloud</b><br />The over-the-head design, complete with an adjustable and padded headband, conforms to your head. Cushioned ear pads rest lightly over your ears and rotate to adjust to your size.</li><li><b>Features advantages that improve sound quality</b><br />Noise-canceling microphone reduces background chatter. Your calls, chats and videos come across loud and clear. Plus, far less static with much fewer dropouts cut down on interruptions.</li><li><b>A fantastic device with a very friendly price tag</b><br />There&apos;s no need to shop around. For the price, you simply won&apos;t find this convenient foldable design and higher quality audio.</li></ul><p><b>What&apos;s Included:</b></p><ul><li>3.5mm jacks</li><li>Headset</li><li>QSG</li></ul></body>",,,Headsets,All PC Headsets,"All PC Headsets, Headsets & Accessories",SERVICES AND OTHER MISC L4,Other,886112161576,,,00886112161576,886112161576,1,1573675228870,4/18/2017 7:26:23 PM,11/13/2019 8:01:18 PM,85814c6a-4a4c-41a5-bcc7-782ef03d669e:TableData_Category_KE.csv
JACK LINK'S,75JIEJH20X9L,613637030,,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/017082877017/27268/27269,JACK LINKS ORGNL JRKY STRP TRKY BRST MT SNCK BAG,<ul><li>JACK LINKS ORGNL JRKY STRP TRKY BRST 98 PCT FAT FR MT SNCK BAG</li><li>MEAT AND SEAFOOD SNACK</li></ul>,,,Vehicle Lifts,Car Jacks,"Car Lifting Tools, Lifts & Jack Stands, Car Jacks",GARAGE TOOLS,Vehicle Parts & Accessories,017082877017,,,00017082877017,017082877017,1,1573675278467,8/10/2017 4:18:25 AM,11/13/2019 8:01:18 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:017082877017.json
Smart Ones Sos Portobello Mushroom Fajita,7HMJXVS929H4,25816415,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/025800039098/24083/24084,short description is not available,Smart Ones Sos Portobello Mushroom Fajita,,,Books,UNNAV,UNNAV,GROCERY AND WHOLESALE MISC L4,Food & Beverage,025800039098,,,00025800039098,025800039098,1,1573675278370,4/23/2015 4:17:01 PM,11/13/2019 8:01:18 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:025800039098.json
"Paramount Farms Wonderful  Pistachios, 5.5 oz",62HQUY9Z0WO8,832486889,,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/014113910408/29184/29185,"Pistachios, Salt &amp; Pepper 5.5 oz (155 g) Get crackin&amp;apos;. Get Crackin&amp;apos; with Salt &amp; Pepper Wonderful Pistachios. With 160 calories per serving (about 49 nuts), just a shake of salt and a dash of pepper make for some lip-smackin&amp;apos; healthy snackin&amp;apos;. getcrackin.com. Heart Healthy: Scientific evidence suggests but does not prove that eating 1.5 ounces per day of most nuts, such as pistachios, as part of a diet low in saturated fat and cholesterol may reduce the risk of heart disease. See nutrition information for fat content. Non GMO Project verified. nongmoproject.org. Gluten-free. Questions or comments? Call: 1-877-450-9493. Product of USA.    5.5 oz (155 g) Lost Hills, CA 93249 877-450-9493","<ul><li>Pistachios, Salt & Pepper</li><li>Get crackin'. Get Crackin' with Salt & Pepper Wonderful Pistachios. With 160 calories per serving (about 49 nuts), just a shake of salt and a dash of pepper make for some lip-smackin' healthy snackin'. getcrackin.com. Heart Healthy: Scientific evidence suggests but does not prove that eating 1.5 ounces per day of most nuts, such as pistachios, as part of a diet low in saturated fat and cholesterol may reduce the risk of heart disease. See nutrition information for fat content. Non GMO Project verified. nongmoproject.org. Gluten-free. Questions or comments? Call: 1-877-450-9493. Product of USA.</li></ul>",,,Edible Nuts,Nuts,"Chestnuts, Nuts, Wonderful Pistachios",NUTS SEEDS AND TRAILMIX,Food & Beverage,"014113910408, 62HQ-UY9Z-0WO8",,,00014113910408,014113910408,1,1573675278367,7/31/2018 1:20:40 AM,11/13/2019 8:01:18 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:014113910408.json
Jack Links Jl .8oz Original Pepperoni Stick,3BU0FZMT561W,106585550,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/017082876683/29585/29586,"Jack Link’s® Protein Snacks – Feed Your Wild Side™
Jack Link’s is a global leader in protein snacks and the No. 1 meat snack manufacturer worldwide. Headquartered in Minong, Wis., Jack Link’s is a family-owned company that represents a heritage of quality and consumer trust, with the mission to Feed Your Wild Side. Jack Link’s offers more than 100 premium protein snacks in a variety of flavors, sizes and price points, appealing to nearly every consumer and occasion. Check out JackLinks.com for more information on the brand.",Jack Links Jl .8oz Original Pepperoni Stick,,,Jerky & Dried Meats,Meat Sticks,"Beef Sticks, Meat Sticks",JERKY AND DRIED MEAT,Food & Beverage,"017082876683, 00017082876683",,,00017082876683,017082876683,1,1573675278229,5/10/2016 6:17:15 PM,11/13/2019 8:01:18 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:017082876683.json
Yu-Gi-Oh! - Spellbook of Life (REDU-EN059) - Return of the Duelist - 1st Edition - Super Rare,25124VK34TSN,308853335,RETIRED,ACTIVE,,PRODUCT_PROCESSED,PIG-9CF1458DBC654CE4B03A980F8AE10E59@ARABCgA/dc21dccf117a401f9f981f44dcccbb1f/0,"Yu-Gi-Oh! is a strategic trading card game in which two players Duel each other using a variety of Monster, Spell, and Trap Cards to defeat their opponent\'s monsters and be the first to drop the other\'s Life Points to 0.<br/><br/><b>Card Name</b>: Spellbook of Life<br/><br/><b>Card Type</b>: Equip Spell<br/><br/><b>Card Number</b>: REDU-EN059<br/><br/><b>Set</b>: Return of the Duelist<br/><br/><b>Attribute</b>: Spell<br/><br/><b>Passcode</b>: 52628687<br/><br/><b>Card Text</b>: Banish 1 Spellcaster-Type monster from your Graveyard and reveal 1 other \""Spellbook\"" Spell Card in your hand to target 1 Spellcaster-Type monster in your Graveyard; Special Summon that target in face-up Attack Position and equip it with this card. The equipped monster\'s Level is increased by the Level of the monster that was banished for this card\'s activation. You can only activate 1 \""Spellbook of Life\"" per turn.",Yu-Gi-Oh! - Spellbook of Life (REDU-EN059) - Return of the Duelist - 1st Edition - Super Rare,,,Card Games,All Cards and Casino,All Cards and Casino,TOYS GAMES AND HOBBY MISC L4,Toys,"dc21dccf117a401f9f981f44dcccbb1f, ADIB00939D8KI",,,00133589599242,133589599242,1,1563917812617,9/19/2017 5:17:52 PM,11/13/2019 8:01:18 PM,
The Great Texts of the Bible; Volume 19,5MGYVUNMR529,294059216,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,AE2-CET-69d4fec2-064f-11ea-8748-fa163e9ac911-CONTENT_STORE#080f7cf9-ffc5-4e32-90b7-3c194c161777#09781362795070,The Great Texts of the Bible; Volume 19,The Great Texts of the Bible; Volume 19,,,Books,General History Books,General History Books,HISTORICAL STUDY AND EDUCATIONAL RESOURCES,Media,09781362795070,,,09781362795070,,1,1573675278031,5/13/2017 10:23:32 PM,11/13/2019 8:01:18 PM,
Mt.dew Mt Dew Voodew 12oz 12pk Can (3x4),33Z3SI0WXQZ8,278270475,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/012000184956/27237/27238,"Mtn Dew exhilarates and quenches with its one of a kind, bold taste. Enjoy its chuggable intense refreshment. Crack open a cold Mtn Dew and refresh your taste buds.",<li>12 Fluid Ounce 12 Pack</li><li>VooDew</li>,,,Soda Pop,All Soda Pop,All Soda Pop,SOFT DRINKS,Food & Beverage,"012000184956, 00012000184956",,,00012000184956,012000184956,1,1573675277957,7/11/2019 12:20:57 PM,11/13/2019 8:01:17 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:012000184956.json
"Pepsi Wild Cherry Soda, 16 Fl. Oz., 12 Count",4DQSYG73V4JL,172502233,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/012000140709/24890/24891,"Only Wild Cherry Pepsi has the thrilling burst of unique cherry flavor and a sweet, crisp taste that gives you more to go wild for!",Pepsi Wild Cherry 16 Oz 1 pack/12 Can,,,Soda Pop,Pepsi,"Pepsi, All Soda Pop",SOFT DRINKS,Food & Beverage,"012000140709, 00012000140709",,,00012000140709,012000140709,1,1573675277873,3/20/2017 7:38:34 PM,11/13/2019 8:01:17 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:012000140709.json
Mummy's Mask #6 - Pyramid of the Sky Pharaoh (Audio Drama) New,3IWIOW7I6OAF,849591790,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-9DEFB5E55A864A81814959DBDFA82B53@AQMBAgA/9781781789384/2673,"The ancient lands of Osirion are blanketed by the sands of time, and eldritch secrets and vast riches lay just beneath the sun-blistered surface. As modern Osirion opens its vaults and tombs to outsiders for the first time in centuries, many of these lost treasures and secrets are now emerging—some more troublesome than others. Hakotep I, a now-forgotten pharaoh, was robbed upon his burial. A secret sect took his heart and his funerary mask, both containing a portion of his soul. Betrayed the chance to pass on into the afterlife during his burial, Hakotep has existed in a state between life and death for millennia. The recent rediscovery of one of these lost soul fragments has allowed the trapped pharaoh to once again work in this world to redress the wrongs committed against him, and a cult worshipping him as a god-king grows in the heart of Osirion. Can a group of heroes brave terrible guardians, foul cults, and the burning sands of the desert to stop the rebirth of this ancient tyrant?","The ancient lands of Osirion are blanketed by the sands of time, and eldritch secrets and vast riches lay just beneath the sun-blistered surface. As modern Osirion opens its vaults and tombs to outsiders for the first time in centuries, many of these lost treasures and secrets are now emerging—some more troublesome than others. Hakotep I, a now-forgotten pharaoh, was robbed upon his burial. A secret sect took his heart and his funerary mask, both containing a portion of his soul. Betrayed the chance to pass on into the afterlife during his burial, Hakotep has existed in a state between life and death for millennia. The recent rediscovery of one of these lost soul fragments has allowed the trapped pharaoh to once again work in this world to redress the wrongs committed against him, and a cult worshipping him as a god-king grows in the heart of Osirion. Can a group of heroes brave terrible guardians, foul cults, and the burning sands of the desert to stop the rebirth of this ancient tyrant?",,,Books,UNNAV,UNNAV,TOYS GAMES AND HOBBY MISC L4,Toys,9781781789384,,,09781781789384,,1,1573675277548,12/16/2016 6:18:23 PM,11/13/2019 8:01:17 PM,1573674255
Sales Rewards and Incentives : Sales 12.07,4FH10VCJ5BK7,827566392,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-F0F87710D10649D69FB1DB16142A22FF@AQMBAgA/9781841124605/4487,Sales Rewards and Incentives (Express Exec),Sales Rewards and Incentives (Express Exec),,,Books,General Sales & Selling Books,General Sales & Selling Books,MARKETING AND SALES,Media,9781841124605,,,09781841124605,,1,1573675277518,4/25/2017 7:33:03 PM,11/13/2019 8:01:17 PM,1573674805
"Hershey Foods Jolly Rancher  Hard Candy, 6.5 oz",4Y1LYH69BE6B,167203541,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/010700102201/27609/27610,"Hard Candy, Wild Berry Fruit Flavors 6.5 oz (184 g) Wild Strawberry; Blue Raspberry; Mountain Berry; Strawberry-Watermelon; Raspberry Lemonade. Naturally and artificially flavored. Assortment in each package may vary. Manufactured in Canada.   Careful: Small objects, like hard candies, may inadvertently become lodged in the throat. 6.5 oz (184 g) Hershey, PA 17033-0815 800-468-1714",Twelve 7 Ounce bags of Jolly Rancher Wild Berry Twists,,,Hard Candy,Hard Candy,"Hard Candy, Shop All",HARD CANDY AND LOLLIPOPS,Food & Beverage,010700102201,,,00010700102201,010700102201,1,1573675277387,5/5/2016 6:57:39 PM,11/13/2019 8:01:17 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:010700102201.json
"Reese's Easter Peanut Butter Cups Miniatures, 18.5 oz. Bag",43T9IXCZ5J7L,131151061,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/034000453283/28694/28695,Savor the flavor of REESE'S Peanut Butter covered in rich milk chocolate this Easter season! REESE'S Peanut Butter Cups Miniatures make a great addition to candy bowls and Easter baskets.,"<ul><li>Peanut Butter Eggs, Milk Chocolate, Big Bag</li><li>Per 4 Piece Serving: 200 calories; 6 g sat fat (29% DV); 80 mg sodium (3% DV); 20 g sugars. Celebrate with Hershey's. Go to: www.Celebratewithhersheys.com to discover fun basket making ideas, basket fillers, egg decorating tips, and many more surprises! Partially produced with genetic engineering. For more about GMO ingredients visit SharingWhatsInside.com. Questions or comments? www.askhershey.com or 800-468-1714. Visit us at www.Celebratewithhersheys.com.</li></ul>",,,Chocolate Candy,Shop All Chocolate,"Shop All Chocolate, Reese's",CHOCOLATE,Food & Beverage,034000453283,,,00034000453283,034000453283,1,1573675277323,5/5/2016 7:07:23 PM,11/13/2019 8:01:17 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:034000453283.json
Men's Gate Gore-Tex Glove,12367HJV4E7O,606390408,,ACTIVE,,PRODUCT_PROCESSED,PIG-E071354E7B2D4B0D99837ECBDF0CB6A6@ARABCgA/9dc9d99e267546ccb6796146c06fa683/0,"<p>
<h2>FEATURES of the Spyder Men's Gate Gore-Tex Glove</h2>
<ul>
<li>Goatskin leather</li>
<li>Removable molded wrist guard</li>
<li>Molded knuckle padding for added protection</li>
<li>Pre-curved articulated fit</li>
<li>Guaranteed to keep you Dry Gore-Tex waterproof, breathable</li>
</ul>
</p>",,,,Gloves & Mittens,Outdoor Gloves,Outdoor Gloves,UNASSIGNED L4,,9dc9d99e267546ccb6796146c06fa683,,,00889212799069,889212799069,1,1572226177543,4/10/2019 8:02:46 PM,11/13/2019 8:01:17 PM,
Libman Nitty Gritty Roller Mop With 2 Extra Mop Head Refill,1P1VXMO6H2FZ,326407704,ACTIVE,ACTIVE,,PRODUCT_ERROR,PIG-804529B0A8524A4B8D8F17ABA7B9B703@AQMBAQA/1361567 - 1361575 2 Pack/0,"<p><h3><strong><u>DESCRIPTION:</u></strong></h3><br><p>Libman Nitty Gritty roller mop has a 10"" wide, tear resistant sponge with raised cleaning circles to scour any sticky spots stuck on hard surfaces. With a 1"" durable steel handle and an easy pull back grip to wring the mop head with no mess. A scrub brush with 3/4"" long stiff bristles is attached for reaching into crevices. Great for removing scuff marks and sticky substances from hallways, rooms, porches, walkways, patios and many other areas. Includes 2 Extra Mop Head Refill</p><br><h3><strong><u>FEATURES:</u></strong></h3><br><ul><br><li>Roller mop with scrub brush</li><br><li>Includes 2 Extra Mop Head Refill</li><br><li>Absorbent, tear resistant sponge wipes dry</li><br><li>Unique curved handle puts more sponge on the floor</li><br><li>Ergonomic grip on handle is pushed to wring and pulled to change sponge Steel handle with hanger hole</li><br></ul><br><h3><strong><u>SPECIFICATIONS:</u></strong></h3><br><p><strong>Brand</strong>:&nbsp;Libman <br /><strong>Package Dimensions</strong>: 56 x 10.5 x 6.5 inches<br /><strong>Item Weight</strong>: 1.86 pounds</p></p>","<ul><li>Roller mop with scrub brush</li><li>Unique curved handle puts more sponge on the floor</li><li>Absorbent, tear resistant sponge wipes dry</li><li>Ergonomic grip on handle is pushed to wring and pulled to change sponge Steel handle with hanger hole</li><li>Includes 2 Extra Mop Head Refill</li></ul>",,,Mop Heads,Libman Mops,"Mops, Libman Mops, Cleaning Refills",MOPS,Household & Industrial Cleaning & Chemical,1361567 - 1361575 2 Pack,,,00788000945414,788000945414,1,1573675276702,12/15/2018 6:16:55 PM,11/13/2019 8:01:16 PM,804529B0A8524A4B8D8F17ABA7B9B703@AQMBAQA
"Great Lakes Mozzarella Shredded Cheese Low Moisture Whole, 80 Oz",1D9HSP7OPG0P,991271950,,ACTIVE,,PRODUCT_ERROR,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/036514208755/29418/29419,,,,,Cheeses,Cheese,Cheese,PASTA PASTA SAUCE AND CHEESE,Food & Beverage,"036514208755, 646358e63a414d5789df83ce2c89ad79",,,00036514208755,036514208755,1,1521913477088,9/3/2018 1:28:30 PM,11/13/2019 8:01:16 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:036514208755.json
"San Giorgio Homestyle Penne, 8.8-Ounce Box",40GOBBFLRN08,627582656,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/033400401337/26141/26142,"San Giorgio Homestyle Penne gives you a fresh, homeade taste that comes from two simple ingredients. Made with no preservatives or MSG and is non-GMO, you can rest assured that our products are made with you in mind. With a cook time of 8 - 10 minutes, you can enjoy quality time with your family over a delicious meal. It's your classic pasta that brings the family together! As a versatile pasta, penne can be used in entrées, side dishes, cold salads, and baked dishes. This healthy pasta with its homemade taste is great for the whole family, and it comes in an 8.8-ounce box. Gently rolled and dried for a light texture and flavor, San Giorgio Homestyle pasta elevates your everyday pasta experience into something you will love. San Giorgio is part of Riviana Foods, Inc. and has a story dating back to 1914 when an Italian immigrant by the name of Girolamo Guerrisi found his footing in a one-man operation macaroni company. Transforming that into what San Giorgio in present day, this line includes pastas made from simple, quality ingredients which continue to be at the center of the dinner table helping families create great food and make memories. With meal solutions for every taste and diet, there is sure to be something tasty for the whole family to enjoy.","<ul><li>Made with wheat flour and fresh eggs, Homestyle pasta is gently rolled and dried for a deliciously light texture and flavor.</li><li>Cooks easily in just 8-10 minutes</li><li>Has a light texture and flavor</li><li>Elevates your everyday pasta experience into something you will love</li><li>Simple to incorporate into new, exciting recipes for the whole family</li><li>Deliciously flavored and easy to prepare, whatever the occasion</li><li>Includes one 8.8-ounce box of penne</li></ul>",,,Pasta & Noodles,Pasta & Noodles,Pasta & Noodles,PASTA PASTA SAUCE AND CHEESE,Food & Beverage,033400401337,,,00033400401337,033400401337,1,1573675276522,3/22/2018 9:39:07 PM,11/13/2019 8:01:16 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:033400401337.json
"Eden Organic Black Beans, 16 Ounce Boxes",1Z0TCF8NGVSY,31043048,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/024182021004/31467/31468,"Organic Kosher Black Beans Creamy and sweet Michigan grown. A Mexican staple and favorite in the Americas and Caribbean. High quality vegetable protein, rich in fiber, iron, and thiamin. Dark beans are higher in antioxidant anthocyanins found in their skin. Ideal with grains, in soups, stews and salsa dips, tacos, burritos... Directions To Prepare: Soak: Wash beans, cover with 3 inches water. Soak 6 to 8 hours or overnight. Water plants with soaking water. OR Place in a pot with 3 inches water, bring to a boil, turn off flame, cover, and let sit 1 h ours. Discard soaking water. Cook: Place 3 cups of water per 1 cup of soaked beans in a heavy pot. Bring to a boil. Cover, reduce flame, and simmer at least 1 hours. Note: cup dry beans = 1 cup cooked. Disclaimer These statements have not been evaluated by the FDA. These products are not intended to diagnose, treat, cure, or prevent any disease.","Eden Organic Black Beans, 16 Ounce Boxes",,,Dry Beans & Legumes,Dried Beans,"Dried Beans, Gluten-Free Foods",RICE AND BEANS,Food & Beverage,024182021004,,,00024182021004,024182021004,1,1573675276371,12/8/2015 12:22:59 AM,11/13/2019 8:01:16 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:024182021004.json
"Vita Food Products Vita The Biggest Loser Tilapia, 2 ea",38JWF77XQV46,330700423,,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/022635609120/28312/28313,"Tilapia, Fire Roasted, Box 10 OZ Fire roasted tomato, olive, onion &amp; garlic. Per Serving: 160 calories; 24 g protein; 4.5 g fat. Since 1898. 2 individually wrapped fillets. To view Vita&amp;apos;s full product line visit us at: www.vitafoodproducts.com. Facebook. Twitter. NBC. Endemol Shine North America. Gluten free. NBC&amp;apos;s hit series The Biggest Loser is known not only for the promotion of healthy lifestyles, but also for truly delicious recipes. Now you can experience the bold flavor of their fire roasted tilapia at home quickly and easily. High in protein with 24 g protein and 160 calories per fillet, this entree celebrates savory, traditional Italian flavors while honoring your healthy lifestyle. Buon appetito! Learn more at biggestloser.com. Farm raised tilapia of Costa Rica.  Keep frozen. Bake. Saute. Grill. Thawing Instructions: For best results allow tilapia to thaw in refrigerator for 4-6 hours. For a quick thaw place sealed tilapia fillets in cool water for 30 minutes. Always use tilapia immediately after thawing. Remove fillet from plastic prior to cooking. Oven: Preheat oven to 400 degrees F and place fish onto baking sheet. Frozen: Bake 13-15 minutes or until internal temperature reaches 145 degrees F. Thawed: Bake 10-12 minutes or until internal temperature reaches 145 degrees F. Stove Top Saute: Frozen: Heat a lightly oiled pan to medium low. Place fish in pan for 6 minutes per side or until internal temperature reaches 145 degrees F. Thawed: Heat a lightly oiled pan to medium low. Place fish in pan for 4 minutes per side or until internal temperature reaches 145 degrees F. Grill: Frozen: Preheat grill to medium. Place aluminum foil on grill, set the fillet on the foil and cook for 13-15 minutes or until internal temperature reaches 145 degrees F. Thawed: Preheat grill to medium-high. Place aluminum foil on grill, set the fillet on the foil and cook for 6-8 minutes or until internal temperature reaches 145 degrees F. Because grills and ovens vary, you may need to adjust cooking time. This is a natural product; thinner fillets will cook faster than thicker fillets. Contains: tilapia. 2 fillets [10 oz (284 g)] Chicago, IL 60612 800-989-VITA","<ul><li>Tilapia, Fire Roasted</li><li>Fire roasted tomato, olive, onion & garlic. Per Serving: 160 calories; 24 g protein; 4.5 g fat. Since 1898. 2 individually wrapped fillets. To view Vita's full product line visit us at: www.vitafoodproducts.com. Facebook. Twitter. NBC. Endemol Shine North America. Gluten free. NBC's hit series The Biggest Loser is known not only for the promotion of healthy lifestyles, but also for truly delicious recipes. Now you can experience the bold flavor of their fire roasted tilapia at home quickly and easily. High in protein with 24 g protein and 160 calories per fillet, this entree celebrates savory, traditional Italian flavors while honoring your healthy lifestyle. Buon appetito! Learn more at biggestloser.com. Farm raised tilapia of Costa Rica.</li></ul>",,,default,UNNAV,UNNAV,UNASSIGNED L4,,022635609120,,,00022635609120,022635609120,1,1573675244804,5/16/2017 8:16:44 AM,11/13/2019 8:01:16 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:022635609120.json
"Gomadic Intelligent Compact AC Home Wall Charger suitable for the Vivitar DVR 850W - High output power with a convenient, foldable plug design - Uses",4AOGNYW4TVLC,147811601,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-85814c6a-4a4c-41a5-bcc7-782ef03d669e/S6498976/31/111508,"<p>The Vivitar DVR 850W is not an inexpensive device, so why risk damaging it with a cheap wall charger.&nbsp;When it comes to safely powering devices, Gomadic chargers have always stood alone. We have been in the power accessory business since 2001 and continue to innovate in power circuit design and miniaturization. Our Vivitar DVR 850W Travel Wall Charger is a very powerful (high wattage), very compact (measures around 2.5 inches diagonally with foldable wall plug), and very well made (backed by lifetime warranty) accessory. Top it off with our upgradeable and interchangeable Gomadic Tip Exchange Technology, and this will most certainly be the last charger you ever buy.</p>","<p><strong>Gomadic Intelligent Compact AC Home Wall Charger suitable for the Vivitar DVR 850W - High output power with a convenient, foldable plug design - Uses:</strong></p><ul>	<li>Gomadic Powerful High Wattage wall charger for home or travel use. Customized circuit design is based on the latest in power regulation and is tailored to the precise output voltage and resistor ID requirements of the Vivitar DVR 850W (accurate to 0.1v!)</li>	<li>Advanced state-of-the-art internal circuitry protects the Vivitar DVR 850W from power surges, overcharging, and short-circuiting, to significantly extend the internal battery lifecycle.</li>	<li>&quot;Power Sleep&quot; feature reduces vampire power draw 99%. Charger will consume less than 0.1W of power when in &quot;dormant state&quot; (e.g. not connected to the Vivitar DVR 850W).</li>	<li>Uniquely engineered in a small, lightweight, and highly portable design, the Gomadic Vivitar DVR 850W Wall Charger travels easily, saving both space and time</li>	<li>Tip Exchange Technology protects your investment, by providing a means to change/upgrade your charger by simply swapping the physical charging tip. (Charging tip for Vivitar DVR 850W) included with additional tips sold separately).</li></ul><p>&nbsp;</p>",,,Device-Specific Electronics Chargers,Chargers,Chargers,ELECTRONICS MISC L4,Electronics,749363405021,,,00749363405021,749363405021,1,1572726906269,2/26/2016 8:50:53 PM,11/13/2019 8:01:16 PM,85814c6a-4a4c-41a5-bcc7-782ef03d669e:TableData_Category_JD.csv
"Banquet Mega Meats Nashville Hot Fried Chicken with Mac 'N Cheese, 14.6 Ounce",3AAVI1MG5YDK,812996291,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/031000009038/30142/30143,"Enjoy the taste of Southern comfort food with Banquet Mega Meats Nashville Hot Fried Chicken with Mac 'N Cheese. A Nashville-style chicken thigh and drumstick are served with creamy cheddar mac 'n cheese for a delicious meal with a kick. You'll get quality ingredients and 39 g protein in this quick, convenient dish that can be microwaved or heated in the oven. Grab a fork and add some spice to your life.",<ul><li>14.6 oz. Banquet Mega Meats Nashville Hot Fried Chicken with Mac 'N Cheese</li><li>Enjoy a taste of the south with this Nashville-style hot fried chicken thigh and drumstick</li><li>Served with creamy cheddar mac 'n cheese for the perfect meal</li><li>Add a little spice with this savory meal that can be microwaved or heated in the oven</li><li>Contains 39 g protein</li><li>Convenient Southern comfort food at its finest</li><li>Banquet meals have been proudly made since 1953</li></ul>,,,Packaged Meals,Boxed Meals,Boxed Meals,DINNERS,Food & Beverage,"031000009038, 812996291",,,00031000009038,031000009038,1,1573675276308,4/19/2018 11:28:31 AM,11/13/2019 8:01:16 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:031000009038.json
"InFocus JTouch DigiEasel INF4030p 40"" LED display -",4BVZ5R2V6N06,51339480,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-85814c6a-4a4c-41a5-bcc7-782ef03d669e/S16749525/23/105680,"The InFocus JTouch DigiEasel INF4030p Digital Signage LED Display makes it easy to give engaging visual presentations to students or co-workers. It features an intuitive and interactive touchscreen surface that allows for writing and drawing with a finger or the included stylus. Connect a laptop using HDMI, USB or a different cable to share your computer screen with the audience. This 40"" LED display can also be mounted for landscape or portrait viewing.","InFocus JTouch DigiEasel INF4030p 40"" LED display -",,,Electronic White Boards,Monitor & Screen Accessories,Monitor & Screen Accessories,WHITEBOARDS,Electronics Accessories,797212984920,,,00797212984920,797212984920,1,1573675276241,3/9/2016 1:32:29 PM,11/13/2019 8:01:16 PM,85814c6a-4a4c-41a5-bcc7-782ef03d669e:TableData_Category_JA.csv
